Animal_Type,Breed,Age_norm,Weight_norm,Duration_Days_norm,Body_Temperature_C_norm,Heart_Rate_norm,temp_deviation_norm,Appetite_Loss_bin,Vomiting_bin,Diarrhea_bin,Coughing_bin,Labored_Breathing_bin,Lameness_bin,Skin_Lesions_bin,Nasal_Discharge_bin,Eye_Discharge_bin,symptom_count,is_fever,high_heart_rate,Gender_bin,Breed_encoded,animal_Cat,animal_Cow,animal_Dog,animal_Goat,animal_Horse,animal_Pig,animal_Rabbit,animal_Sheep,Disease_Prediction,Disease_ID
Cow,Limousin,0.3333,0.7071,0.0,0.4444,0.1158,0.4444,1,1,1,0,1,1,1,0,1,7,0,0,1,30,0,1,0,0,0,0,0,0,Bovine Respiratory Disease,18
Cat,Maine Coon,0.0,0.0046,0.4167,0.3333,0.7895,0.3333,1,0,1,0,0,1,1,1,0,5,0,1,0,7,1,0,0,0,0,0,0,0,Inflammatory Bowel Disease,97
Dog,Shih Tzu,0.4,0.0012,0.6667,0.6111,0.5684,0.6111,1,1,0,0,1,0,1,0,1,5,0,1,1,44,0,0,1,0,0,0,0,0,Canine Hepatitis,27
Rabbit,English Lop,0.0,0.0002,0.4167,0.6111,1.0,0.6111,1,1,1,1,1,1,1,0,1,8,0,1,1,114,0,0,0,0,0,0,1,0,Rabbit Hemorrhagic Disease,118
Sheep,Cheviot,0.1333,0.0958,1.0,0.7778,0.1158,0.7778,1,1,1,1,1,1,0,1,1,8,1,0,0,70,0,0,0,0,0,0,0,1,Blue Tongue,5
Cat,Bengal,0.3333,0.0026,1.0,0.0556,0.7789,0.0556,1,1,1,1,1,1,1,1,1,9,0,1,1,11,1,0,0,0,0,0,0,0,Feline Chlamydia,70
Cow,Angus,0.2,0.824,0.8333,0.5556,0.1579,0.5556,1,1,1,1,1,0,1,1,1,8,0,0,1,19,0,1,0,0,0,0,0,0,Mastitis,105
Dog,Golden Retriever,0.4,0.0012,0.8333,0.5,0.4,0.5,1,0,0,0,1,0,0,1,1,4,0,0,0,20,0,0,1,0,0,0,0,0,Canine Distemper,24
Cow,Jersey,0.0667,0.8544,0.0,0.2222,0.0421,0.2222,1,0,0,1,1,1,0,0,0,4,0,0,1,9,0,1,0,0,0,0,0,0,Bovine Tuberculosis,21
Dog,Rottweiler,0.2667,0.0466,0.4167,0.5556,0.6211,0.5556,0,0,1,1,1,1,1,0,0,5,0,1,1,40,0,0,1,0,0,0,0,0,Canine Parvovirus,31
Sheep,Texel,0.1333,0.1177,0.4167,0.5,0.0105,0.5,1,1,0,1,0,1,1,1,1,7,0,0,1,83,0,0,0,0,0,0,0,1,Blue Tongue Virus,7
Cat,Bengal,0.2667,0.0039,0.4167,0.7778,0.8105,0.7778,1,0,1,1,1,0,0,0,1,5,1,1,0,11,1,0,0,0,0,0,0,0,Fungal Infection,89
Dog,Golden Retriever,0.0,0.0333,1.0,0.1667,0.4737,0.1667,1,1,1,1,1,0,1,0,1,7,0,0,1,20,0,0,1,0,0,0,0,0,Canine Hepatitis,27
Goat,Nigerian Dwarf,0.1333,0.0959,0.8333,0.1667,0.1053,0.1667,1,1,0,1,1,0,0,1,0,5,0,0,0,98,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis,33
Cat,Burmese,0.1333,0.0041,0.5,0.0556,0.8105,0.0556,1,1,0,1,1,0,1,1,0,6,0,1,1,64,1,0,0,0,0,0,0,0,Feline Asthma,68
Goat,Boer,0.1333,0.0908,0.1667,0.3889,0.1053,0.3889,1,0,0,1,1,1,0,0,0,4,0,0,1,57,0,0,0,1,0,0,0,0,Caprine Viral Arthritis,37
Horse,Mustang,0.6667,0.7845,0.8333,0.5,0.2211,0.5,1,1,1,1,1,1,0,0,1,7,0,0,1,90,0,0,0,0,1,0,0,0,Equine Viral Arteritis,66
Cow,Jersey,0.3333,0.6789,1.0,0.1667,0.2632,0.1667,1,0,1,1,1,1,1,0,1,7,0,0,0,9,0,1,0,0,0,0,0,0,Bovine Tuberculosis,21
Pig,Pietrain,0.1333,0.1408,0.25,0.1111,0.2316,0.1111,1,0,1,1,1,1,1,1,1,8,0,0,1,113,0,0,0,0,0,1,0,0,Actinobacillus Pleuropneumonia,0
Horse,Pinto,0.2667,0.7551,0.8333,0.0556,0.0632,0.0556,1,0,0,1,1,1,0,0,1,5,0,0,1,85,0,0,0,0,1,0,0,0,Equine Herpesvirus,53
Rabbit,Holland Lop,0.0,0.0029,0.6667,0.9444,0.6737,0.9444,1,1,1,0,1,1,1,0,0,6,1,1,1,55,0,0,0,0,0,0,1,0,Rabbit Syphilis,119
Horse,Arabian,0.6667,0.8009,0.25,0.0,0.2421,0.0,1,0,0,1,1,1,0,1,0,5,0,0,1,12,0,0,0,0,1,0,0,0,Equine Infectious Anemia,54
Horse,Belgian,0.2,0.485,0.0833,0.5556,0.0,0.5556,1,1,0,1,1,0,0,1,0,5,0,0,1,73,0,0,0,0,1,0,0,0,Equine Infectious Anemia,54
Rabbit,Mini Lop,0.1333,0.0,0.4167,0.4444,0.7158,0.4444,1,0,1,0,0,1,0,1,1,5,0,1,1,87,0,0,0,0,0,0,1,0,Pneumonia,111
Dog,Dalmatian,0.3333,0.0373,0.0833,0.7222,0.6211,0.7222,1,1,0,1,1,0,1,0,0,5,1,1,1,49,0,0,1,0,0,0,0,0,Bordetella Infection,10
Dog,German Shepherd,0.2667,0.0107,0.1667,0.1667,0.5053,0.1667,1,0,0,1,1,1,0,1,1,6,0,0,0,6,0,0,1,0,0,0,0,0,Canine Heartworm Disease,26
Rabbit,Holland Lop,0.1333,0.0014,0.0,0.4444,0.8105,0.4444,1,1,0,0,0,0,1,1,1,5,0,1,1,55,0,0,0,0,0,0,1,0,Pasteurellosis,110
Dog,Shih Tzu,0.2,0.0518,0.0,0.3889,0.3368,0.3889,1,0,0,0,1,0,1,0,1,4,0,0,0,44,0,0,1,0,0,0,0,0,Canine Leptospirosis,30
Cat,Maine Coon,0.2,0.0078,0.0833,0.2222,0.8,0.2222,1,1,1,1,0,1,1,0,1,7,0,1,1,7,1,0,0,0,0,0,0,0,Feline Leukemia,76
Cat,Russian Blue,0.2,0.0062,0.5833,0.0556,0.6842,0.0556,1,0,0,1,1,0,1,1,1,6,0,1,0,21,1,0,0,0,0,0,0,0,Feline Infectious Peritonitis,75
Dog,Chihuahua,0.0,0.037,0.8333,0.2778,0.5789,0.2778,1,0,0,1,0,1,0,0,1,4,0,1,0,14,0,0,1,0,0,0,0,0,Arthritis,4
Horse,Arabian,0.4,0.7098,0.5,0.6667,0.0947,0.6667,1,1,1,1,0,1,0,1,1,7,1,0,1,12,0,0,0,0,1,0,0,0,Equine Infectious Anemia,54
Horse,Morgan,0.3333,0.7201,0.6667,0.1111,0.2526,0.1111,1,1,1,1,0,0,0,1,1,6,0,0,0,29,0,0,0,0,1,0,0,0,Equine Lyme Disease,59
Goat,Saanen,0.2,0.1073,0.6667,0.7778,0.2105,0.7778,1,0,1,0,0,1,1,1,0,5,1,0,1,96,0,0,0,1,0,0,0,0,Pneumonia,111
Cow,Simmental,0.1333,0.6509,1.0,0.1111,0.0526,0.1111,1,1,0,1,1,1,0,0,0,5,0,0,0,39,0,1,0,0,0,0,0,0,Bovine Tuberculosis,21
Pig,Yorkshire,0.0667,0.1455,0.5833,0.0,0.1474,0.0,1,0,0,1,0,1,1,0,1,5,0,0,0,58,0,0,0,0,0,1,0,0,Swine Dysentery,129
Cat,Persian,0.2667,0.0081,0.8333,0.1667,0.8,0.1667,1,0,1,0,0,0,1,1,0,4,0,1,1,4,1,0,0,0,0,0,0,0,Feline Calicivirus,69
Dog,Golden Retriever,0.4,0.0203,0.5833,0.1667,0.5895,0.1667,1,1,1,0,0,1,0,0,1,5,0,1,0,20,0,0,1,0,0,0,0,0,Kennel Cough,100
Cow,Brown Swiss,0.2667,0.7307,1.0,0.6111,0.0632,0.6111,1,1,0,1,1,0,0,0,1,5,0,0,0,52,0,1,0,0,0,0,0,0,Bovine Johne's Disease,13
Horse,Clydesdale,0.2667,0.604,0.0,0.5556,0.0316,0.5556,1,1,0,1,1,1,1,0,1,7,0,0,1,17,0,0,0,0,1,0,0,0,Equine Rhinopneumonitis,65
Cow,Holstein,0.2667,0.7358,0.4167,0.3889,0.1263,0.3889,0,1,1,0,1,1,0,0,1,5,0,0,1,2,0,1,0,0,0,0,0,0,Bovine Tuberculosis,21
Sheep,Rambouillet,0.2,0.1095,0.8333,0.5,0.1263,0.5,0,1,1,1,1,1,0,0,1,6,0,0,1,118,0,0,0,0,0,0,0,1,Bluetongue,8
Horse,Morgan,0.5333,0.7624,1.0,0.7222,0.0316,0.7222,1,1,1,1,0,0,0,1,1,6,1,0,1,29,0,0,0,0,1,0,0,0,Equine Arthritis,49
Sheep,Rambouillet,0.2667,0.1062,0.8333,0.3333,0.0737,0.3333,1,0,1,1,1,0,1,1,1,7,0,0,0,118,0,0,0,0,0,0,0,1,Chlamydia in Sheep,39
Cow,Hereford,0.2,0.8814,0.5,0.0,0.0737,0.0,1,1,0,1,1,1,0,1,1,7,0,0,0,13,0,1,0,0,0,0,0,0,Bovine Tuberculosis,21
Cow,Holstein,0.2667,0.7336,0.0833,0.3333,0.0,0.3333,1,0,1,1,0,1,1,0,0,5,0,0,1,2,0,1,0,0,0,0,0,0,Bovine Respiratory Disease,18
Pig,Landrace,0.1333,0.14,0.1667,0.6111,0.4,0.6111,1,0,1,0,1,1,1,0,1,6,0,0,0,88,0,0,0,0,0,1,0,0,Porcine Reproductive and Respiratory Syndrome,115
Dog,Rottweiler,0.3333,0.0458,0.6667,0.4444,0.7158,0.4444,1,1,1,0,1,1,0,0,0,5,0,1,1,40,0,0,1,0,0,0,0,0,Canine Leptospirosis,30
Pig,Chester White,0.0667,0.1433,0.5833,0.9444,0.1789,0.9444,1,1,0,1,1,1,0,0,0,5,1,0,1,119,0,0,0,0,0,1,0,0,Porcine Epidemic Diarrhea,113
Sheep,Texel,0.2,0.1256,0.0833,0.0556,0.0105,0.0556,0,1,0,1,1,0,0,0,1,4,0,0,0,83,0,0,0,0,0,0,0,1,Blue Tongue Virus,7
Cow,Limousin,0.2,0.741,1.0,0.0556,0.1158,0.0556,0,1,1,1,0,1,1,1,1,7,0,0,0,30,0,1,0,0,0,0,0,0,Bovine Respiratory Disease Complex,19
Cat,Siberian,0.2667,0.0067,0.1667,1.0,0.8526,1.0,1,1,1,1,1,0,1,1,1,8,1,1,1,41,1,0,0,0,0,0,0,0,Feline Herpesvirus,73
Cow,Dexter,0.2667,0.6461,0.4167,0.5556,0.1053,0.5556,1,0,1,1,1,1,1,1,1,8,0,0,0,106,0,1,0,0,0,0,0,0,Bovine Johne's Disease,13
Dog,German Shepherd,0.1333,0.008,0.1667,0.0,0.4947,0.0,1,0,0,1,1,1,0,0,0,4,0,0,0,6,0,0,1,0,0,0,0,0,Canine Heartworm Disease,26
Cow,Simmental,0.3333,0.7174,0.25,0.8333,0.0737,0.8333,1,1,1,1,0,1,1,0,0,6,1,0,1,39,0,1,0,0,0,0,0,0,Respiratory Syncytial Virus,122
Cat,Sphynx,0.4,0.0064,0.8333,0.8333,0.8211,0.8333,0,1,0,1,1,1,1,1,1,7,1,1,1,25,1,0,0,0,0,0,0,0,Intestinal Parasites,98
Cat,Persian,0.2667,0.0066,0.1667,0.8333,0.8211,0.8333,1,0,1,1,0,1,1,0,0,5,1,1,0,4,1,0,0,0,0,0,0,0,Feline Calicivirus,69
Cat,Maine Coon,0.2,0.0037,0.25,0.3889,0.7053,0.3889,1,1,0,0,1,0,0,1,0,4,0,1,1,7,1,0,0,0,0,0,0,0,Feline Panleukopenia,78
Rabbit,Dutch,0.0667,0.0013,0.0,0.0556,0.6211,0.0556,1,1,1,1,1,1,1,1,1,9,0,1,0,79,0,0,0,0,0,0,1,0,Enteritis,48
Dog,Yorkshire Terrier,0.1333,0.0131,1.0,0.2778,0.5158,0.2778,0,1,0,0,1,1,0,0,0,3,0,0,0,117,0,0,1,0,0,0,0,0,Canine Hepatitis,27
Dog,Pit Bull,0.2667,0.0302,0.1667,0.7222,0.5789,0.7222,1,1,1,1,0,1,1,1,0,7,1,1,0,89,0,0,1,0,0,0,0,0,Kennel Cough,100
Rabbit,English Angora,0.0,0.0008,0.4167,0.6667,0.6842,0.6667,1,1,0,1,1,0,0,1,1,6,1,1,1,69,0,0,0,0,0,0,1,0,Rabbit Viral Hemorrhagic Disease,120
Dog,German Shepherd,0.2,0.0424,0.5833,0.7222,0.4737,0.7222,1,1,0,0,1,1,0,0,0,4,1,0,1,6,0,0,1,0,0,0,0,0,Parvovirus,109
Goat,Alpine,0.0667,0.0958,1.0,0.0,0.1368,0.0,1,1,1,1,0,1,1,1,0,7,0,0,1,61,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis,33
Dog,Chihuahua,0.4667,0.0254,0.25,0.8889,0.6632,0.8889,1,0,1,1,1,1,0,0,1,6,1,1,0,14,0,0,1,0,0,0,0,0,Canine Parvovirus,31
Cow,Shorthorn,0.4,0.7298,0.6667,0.0556,0.1053,0.0556,1,0,1,1,1,0,0,0,0,4,0,0,1,43,0,1,0,0,0,0,0,0,Salmonellosis,124
Horse,Tennessee Walking Horse,0.6667,0.6612,0.1667,0.2778,0.2105,0.2778,1,1,0,0,0,1,0,0,1,4,0,0,0,105,0,0,0,0,1,0,0,0,Equine Infectious Anemia,54
Goat,Alpine,0.2,0.0893,0.25,0.8333,0.1579,0.8333,0,1,1,1,1,0,0,0,1,5,1,0,0,61,0,0,0,1,0,0,0,0,Pneumonia,111
Cow,Jersey,0.3333,0.6511,0.5833,0.7778,0.1684,0.7778,0,1,1,1,1,1,0,0,0,5,1,0,1,9,0,1,0,0,0,0,0,0,Bovine Leukemia Virus,14
Pig,Large White,0.2667,0.1468,0.25,0.8889,0.2421,0.8889,0,1,0,1,0,1,1,1,0,5,1,0,1,99,0,0,0,0,0,1,0,0,Swine Influenza,133
Sheep,Texel,0.2,0.1086,0.3333,0.3889,0.1474,0.3889,1,0,1,0,0,0,1,0,1,4,0,0,1,83,0,0,0,0,0,0,0,1,Foot-and-Mouth Disease,87
Rabbit,Mini Lop,0.0,0.0,0.1667,0.1667,0.9684,0.1667,1,0,0,0,1,1,0,0,1,4,0,1,0,87,0,0,0,0,0,0,1,0,Pasteurellosis,110
Goat,Toggenburg,0.2,0.1097,0.3333,1.0,0.1684,1.0,1,1,1,1,1,0,0,1,1,7,1,0,0,71,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis,33
Cat,Ragdoll,0.1333,0.0045,0.5,0.9444,0.6947,0.9444,1,0,0,1,1,0,1,0,0,4,1,1,0,15,1,0,0,0,0,0,0,0,Feline Infectious Peritonitis,75
Goat,LaMancha,0.0667,0.1018,1.0,0.5556,0.1474,0.5556,1,1,0,1,1,0,1,0,1,6,0,0,0,81,0,0,0,1,0,0,0,0,Caprine Respiratory Disease,36
Horse,Morgan,0.5333,0.698,0.6667,0.1111,0.1474,0.1111,1,1,1,1,1,0,1,1,0,7,0,0,1,29,0,0,0,0,1,0,0,0,Equine Influenza,55
Dog,Golden Retriever,0.0667,0.0258,0.4167,0.8333,0.7158,0.8333,1,1,1,1,0,1,0,0,0,5,1,1,0,20,0,0,1,0,0,0,0,0,Parvovirus,109
Pig,Large White,0.2,0.1252,0.0,0.8889,0.2316,0.8889,1,0,1,1,0,1,1,0,1,6,1,0,0,99,0,0,0,0,0,1,0,0,Porcine Respiratory Disease Complex,116
Cat,Burmese,0.2,0.0024,0.1667,0.3889,0.7895,0.3889,0,1,1,0,1,1,1,1,0,6,0,1,0,64,1,0,0,0,0,0,0,0,Feline Infectious Peritonitis,75
Sheep,Tunis,0.3333,0.0998,0.0833,1.0,0.0947,1.0,1,1,0,1,1,1,1,0,1,7,1,0,1,111,0,0,0,0,0,0,0,1,Scrapie,125
Rabbit,English Angora,0.1333,0.0007,0.4167,0.6667,0.5263,0.6667,1,0,0,1,0,1,0,1,0,4,1,0,1,69,0,0,0,0,0,0,1,0,Myxomatosis,106
Cow,Jersey,0.2667,0.7859,0.0,1.0,0.1684,1.0,0,0,0,1,0,1,1,0,1,4,1,0,0,9,0,1,0,0,0,0,0,0,Bovine Respiratory Disease,18
Horse,Pinto,0.4667,0.8241,0.8333,0.0556,0.2211,0.0556,1,1,1,0,0,1,0,1,0,5,0,0,1,85,0,0,0,0,1,0,0,0,Equine Laminitis,57
Pig,Berkshire,0.0667,0.124,0.6667,0.5,0.1053,0.5,1,0,0,1,1,1,1,1,1,7,0,0,0,72,0,0,0,0,0,1,0,0,Swine Influenza,133
Horse,Tennessee Walker,0.5333,0.7046,0.4167,0.0,0.0,0.0,1,1,1,1,0,0,0,1,0,5,0,0,1,48,0,0,0,0,1,0,0,0,Equine Protozoal Myeloencephalitis,64
Horse,Andalusian,0.2,0.5141,1.0,0.5,0.0,0.5,0,0,1,0,1,1,0,1,1,5,0,0,0,110,0,0,0,0,1,0,0,0,Equine Influenza,55
Cat,Persian,0.2667,0.0054,0.0833,0.7222,0.6,0.7222,1,1,0,1,1,0,0,0,1,5,1,1,1,4,1,0,0,0,0,0,0,0,Feline Herpesvirus,73
Rabbit,Mini Rex,0.0,0.0,0.5833,0.3333,0.7474,0.3333,1,1,1,0,1,0,1,1,0,6,0,1,1,59,0,0,0,0,0,0,1,0,Rabbit Viral Hemorrhagic Disease,120
Dog,Chihuahua,0.2,0.0057,0.0,0.5,0.5895,0.5,1,1,0,0,0,0,1,1,1,5,0,1,1,14,0,0,1,0,0,0,0,0,Canine Infectious Hepatitis,28
Goat,Alpine,0.0667,0.0936,0.5,0.8333,0.1368,0.8333,1,0,0,1,1,0,0,1,0,4,1,0,1,61,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis,33
Cow,Hereford,0.2667,0.6509,1.0,0.5556,0.1895,0.5556,1,0,1,1,1,1,0,1,1,7,0,0,0,13,0,1,0,0,0,0,0,0,Bovine Viral Diarrhea,22
Cow,Guernsey,0.5333,0.7183,0.5,0.0,0.1263,0.0,1,0,0,1,0,1,1,1,0,5,0,0,1,36,0,1,0,0,0,0,0,0,Bovine Viral Diarrhea,22
Sheep,Suffolk,0.2,0.0955,0.8333,0.1667,0.0632,0.1667,1,1,0,1,1,1,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,1,Bluetongue,8
Pig,Yorkshire,0.3333,0.1713,0.25,0.6667,0.3158,0.6667,1,0,0,1,0,0,1,1,1,5,1,0,1,58,0,0,0,0,0,1,0,0,Swine Influenza,133
Dog,Chihuahua,0.0,0.0359,0.4167,0.5,0.6421,0.5,1,0,1,1,1,1,1,0,0,6,0,1,0,14,0,0,1,0,0,0,0,0,Canine Infectious Hepatitis,28
Pig,Landrace,0.1333,0.1583,0.5,0.7222,0.1474,0.7222,1,0,0,1,1,1,1,0,0,5,1,0,1,88,0,0,0,0,0,1,0,0,Actinobacillus Suis,1
Pig,Landrace,0.2,0.1332,0.25,0.7222,0.3684,0.7222,0,1,1,1,1,1,1,1,1,8,1,0,1,88,0,0,0,0,0,1,0,0,Swine Dysentery,129
Cat,Persian,0.1333,0.0041,0.5,0.1111,0.8211,0.1111,1,1,1,1,0,1,0,1,1,7,0,1,0,4,1,0,0,0,0,0,0,0,Feline Leukemia Virus,77
Dog,Poodle,0.1333,0.0335,0.4167,0.3889,0.5579,0.3889,1,1,1,0,0,0,1,0,1,5,0,1,0,10,0,0,1,0,0,0,0,0,Canine Distemper,24
Cat,Bengal,0.0,0.0075,0.4167,0.5556,0.7684,0.5556,1,0,1,1,1,0,1,0,1,6,0,1,0,11,1,0,0,0,0,0,0,0,Feline Leukemia Virus,77
Horse,Clydesdale,0.4667,0.6547,0.0833,0.3889,0.0842,0.3889,1,1,0,0,1,1,0,0,0,4,0,0,1,17,0,0,0,0,1,0,0,0,Equine Influenza,55
Dog,Husky,0.2667,0.0405,0.1667,0.3889,0.4947,0.3889,1,1,1,1,0,0,1,1,1,7,0,0,1,28,0,0,1,0,0,0,0,0,Canine Distemper,24
Cow,Simmental,0.0667,0.7366,0.4167,0.3333,0.0,0.3333,1,0,0,1,0,0,0,1,1,4,0,0,1,39,0,1,0,0,0,0,0,0,Bovine Respiratory Syncytial Virus,20
Horse,Thoroughbred,0.4667,0.6777,0.4167,0.3889,0.0,0.3889,1,0,1,0,1,1,0,1,0,5,0,0,0,5,0,0,0,0,1,0,0,0,Equine Leptospirosis,58
Pig,Duroc,0.2667,0.1265,0.4167,0.6111,0.2737,0.6111,1,1,0,0,0,0,0,0,0,2,0,0,0,62,0,0,0,0,0,1,0,0,Actinobacillus Pleuropneumonia,0
Dog,Beagle,0.2,0.0273,0.0,0.0,0.3368,0.0,0,1,1,0,0,0,0,1,1,4,0,0,0,3,0,0,1,0,0,0,0,0,Canine Parvovirus,31
Cat,Russian Blue,0.0667,0.0057,0.25,0.6111,0.7684,0.6111,1,0,1,1,1,0,0,0,1,5,0,1,0,21,1,0,0,0,0,0,0,0,Feline Infectious Peritonitis,75
Horse,Clydesdale,0.2,0.8059,0.4167,0.2778,0.2211,0.2778,1,1,0,1,0,0,1,0,1,5,0,0,1,17,0,0,0,0,1,0,0,0,West Nile Virus,138
Goat,Boer,0.3333,0.1238,0.8333,0.8333,0.1789,0.8333,1,0,1,1,0,0,0,0,0,3,1,0,0,57,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis,33
Rabbit,Mini Rex,0.1333,0.0,0.25,0.7222,0.8737,0.7222,1,1,0,1,0,0,1,0,1,5,1,1,1,59,0,0,0,0,0,0,1,0,Pasteurellosis,110
Pig,Tamworth,0.1333,0.1531,0.4167,0.7778,0.2842,0.7778,1,0,0,0,1,0,1,0,1,4,1,0,1,77,0,0,0,0,0,1,0,0,Swine Dysentery,129
Cow,Ayrshire,0.5333,0.7728,0.0,0.9444,0.0211,0.9444,1,0,0,1,1,1,0,1,0,5,1,0,0,102,0,1,0,0,0,0,0,0,Bovine Respiratory Syncytial Virus,20
Goat,Saanen,0.2667,0.0801,0.6667,0.0,0.1053,0.0,1,1,0,1,1,1,1,0,0,6,0,0,0,96,0,0,0,1,0,0,0,0,Coccidiosis,41
Pig,Poland China,0.1333,0.1728,0.0833,0.0,0.2737,0.0,1,0,1,1,1,1,0,0,1,6,0,0,0,82,0,0,0,0,0,1,0,0,Swine Fever,131
Cat,Abyssinian,0.2,0.0054,1.0,0.5,0.6316,0.5,1,1,1,1,1,0,0,1,0,6,0,1,1,26,1,0,0,0,0,0,0,0,Feline Leukemia Virus,77
Cow,Red Poll,0.2,0.669,0.4167,0.2778,0.1263,0.2778,1,0,0,0,1,0,1,0,1,4,0,0,0,112,0,1,0,0,0,0,0,0,Bovine Viral Diarrhea,22
Cow,Charolais,0.4,0.7192,0.5833,0.2222,0.0211,0.2222,1,1,0,1,1,0,0,1,0,5,0,0,0,86,0,1,0,0,0,0,0,0,Bovine Respiratory Syncytial Virus,20
Goat,Nubian,0.2,0.0998,0.0833,0.2778,0.1368,0.2778,1,1,1,1,0,1,1,0,1,7,0,0,0,68,0,0,0,1,0,0,0,0,Foot-and-Mouth Disease,87
Cow,Brown Swiss,0.2667,0.7428,0.5833,0.0,0.1579,0.0,1,0,0,1,1,0,1,0,1,5,0,0,0,52,0,1,0,0,0,0,0,0,Bovine Respiratory Syncytial Virus,20
Dog,Chihuahua,0.2667,0.0346,1.0,0.6667,0.6842,0.6667,1,1,0,0,1,0,0,0,1,4,1,1,0,14,0,0,1,0,0,0,0,0,Canine Distemper,24
Cow,Ayrshire,0.0667,0.7199,0.4167,0.8889,0.0421,0.8889,0,1,0,1,1,0,1,0,0,4,1,0,1,102,0,1,0,0,0,0,0,0,Bovine Respiratory Disease,18
Horse,Mustang,0.6667,0.4889,0.0,0.1111,0.1684,0.1111,1,0,1,1,0,0,0,0,1,4,0,0,1,90,0,0,0,0,1,0,0,0,Equine Influenza,55
Rabbit,Himalayan,0.0,0.0015,0.25,0.6667,1.0,0.6667,1,0,1,0,0,1,1,1,1,6,1,1,0,74,0,0,0,0,0,0,1,0,Myxomatosis,106
Cat,Persian,0.2,0.0024,0.25,0.0,0.8316,0.0,1,0,0,0,0,0,0,1,1,3,0,1,1,4,1,0,0,0,0,0,0,0,Panleukopenia,108
Goat,Toggenburg,0.1333,0.1068,0.1667,0.0,0.2421,0.0,1,1,0,1,1,1,0,1,0,6,0,0,0,71,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis,33
Rabbit,Flemish Giant,0.0,0.0018,0.5,0.4444,0.9474,0.4444,1,0,0,1,1,1,0,0,1,5,0,1,1,66,0,0,0,0,0,0,1,0,Rabbit Hemorrhagic Disease,118
Sheep,Leicester Longwool,0.2667,0.0995,0.3333,0.9444,0.0632,0.9444,1,1,1,0,0,1,0,1,0,5,1,0,0,97,0,0,0,0,0,0,0,1,Scrapie,125
Horse,Thoroughbred,0.5333,0.8962,0.1667,0.8889,0.2211,0.8889,1,1,1,0,0,1,0,0,1,5,1,0,1,5,0,0,0,0,1,0,0,0,Equine Protozoal Myeloencephalitis,64
Cat,Sphynx,0.1333,0.0081,0.8333,1.0,0.7789,1.0,1,0,0,1,1,1,1,0,1,6,1,1,1,25,1,0,0,0,0,0,0,0,Panleukopenia,108
Dog,Poodle,0.0667,0.0329,0.0833,0.2222,0.3474,0.2222,1,0,1,0,0,0,0,0,0,2,0,0,1,10,0,0,1,0,0,0,0,0,Kennel Cough,100
Dog,Rottweiler,0.4,0.0256,0.3333,1.0,0.5158,1.0,1,0,0,0,1,1,1,0,1,5,1,0,0,40,0,0,1,0,0,0,0,0,Parvovirus,109
Dog,Golden Retriever,0.1333,0.0486,0.25,0.4444,0.6421,0.4444,1,1,0,0,1,1,0,0,0,4,0,1,1,20,0,0,1,0,0,0,0,0,Distemper,47
Cat,Abyssinian,0.2,0.0053,0.3333,0.0,0.6632,0.0,1,1,0,1,1,0,0,1,0,5,0,1,1,26,1,0,0,0,0,0,0,0,Feline Rhinotracheitis,83
Rabbit,Dutch,0.0667,0.0013,0.5833,0.0556,0.6737,0.0556,1,0,1,1,1,1,0,1,1,7,0,1,1,79,0,0,0,0,0,0,1,0,Pasteurellosis,110
Cat,Siberian,0.1333,0.0049,0.5,0.9444,0.6947,0.9444,0,0,1,1,1,1,1,0,1,6,1,1,0,41,1,0,0,0,0,0,0,0,Feline Infectious Peritonitis,75
Dog,Beagle,0.3333,0.0143,0.1667,0.8333,0.6526,0.8333,1,0,0,1,1,1,0,0,0,4,1,1,0,3,0,0,1,0,0,0,0,0,Canine Parvovirus,31
Rabbit,Himalayan,0.0,0.0,0.4167,0.0556,0.6421,0.0556,1,0,1,0,1,0,1,1,0,5,0,1,0,74,0,0,0,0,0,0,1,0,Enteritis,48
Cow,Red Angus,0.2,0.6882,0.4167,0.4444,0.1263,0.4444,1,0,0,1,1,1,0,0,0,4,0,0,0,34,0,1,0,0,0,0,0,0,Mastitis,105
Goat,Alpine,0.2,0.076,0.6667,0.3333,0.1368,0.3333,1,0,0,1,0,0,0,0,0,2,0,0,1,61,0,0,0,1,0,0,0,0,Caprine Arthritis Encephalitis Virus,34
Cow,Guernsey,0.2667,0.745,0.0,0.0556,0.0,0.0556,1,1,0,1,1,0,1,0,0,5,0,0,0,36,0,1,0,0,0,0,0,0,Respiratory Syncytial Virus,122
Cat,Bengal,0.1333,0.0025,0.8333,0.6667,0.8737,0.6667,1,1,1,0,0,0,0,0,0,3,1,1,1,11,1,0,0,0,0,0,0,0,Upper Respiratory Infection,136
Horse,Clydesdale,0.4,0.6569,0.25,0.2222,0.1053,0.2222,1,0,1,1,0,0,1,0,1,5,0,0,1,17,0,0,0,0,1,0,0,0,Equine Viral Arteritis,66
